machine_id,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code
180433922,99,1,1,4,12,0,1,1,0,13440
180505456,99,3,2,3,15,0,2,1,0,22204
180575802,99,2,5,8,13,1,1,1,0,45069
180577960,99,3,2,8,12,0,1,1,0,27265
180592705,5,2,2,8,16,1,1,1,0,43065
180662809,3,4,2,10,13,1,1,1,0,97080
180669986,99,3,3,11,11,0,1,1,0,28152
180671846,99,3,1,5,13,0,1,1,1,32801
180725024,4,1,4,5,15,0,5,1,0,06878
180729631,99,4,1,4,11,0,2,1,1,90302
180732570,3,2,1,8,11,0,2,1,0,60425
180738200,99,4,1,10,11,0,2,1,0,93215
180740949,99,3,2,6,11,0,1,1,0,76137
180797226,99,3,4,11,12,0,1,1,0,28213
180797308,3,2,5,8,12,1,1,1,0,63052
180798890,99,3,3,8,11,0,1,1,1,33445
180801176,99,1,99,8,11,1,1,1,0,10473
180814973,99,3,1,3,12,0,1,1,0,73099
180868330,99,3,4,5,11,1,5,1,1,75254
180877960,3,2,4,4,11,1,1,1,0,46385
180886896,99,2,2,8,18,0,1,1,0,46544
180944134,1,4,1,4,11,0,2,1,1,93906
180961101,1,3,4,4,11,1,2,1,1,27030
180968095,4,3,3,10,16,0,1,1,0,22405
180972067,99,4,2,8,11,1,2,1,0,83686
181028912,99,4,3,3,12,1,2,1,0,98668
181052367,3,3,5,4,14,1,1,1,0,27546
181115237,99,3,4,3,14,1,5,1,1,
181117224,99,1,2,8,18,1,2,1,0,11233
181124982,99,3,2,8,12,0,1,1,0,75605
181128923,99,2,4,9,14,1,1,1,1,62691
181128944,99,3,1,3,16,0,2,1,0,79423
181175526,4,2,4,7,16,1,1,1,0,48323
181186561,99,3,5,7,11,1,5,1,1,78582
181203798,99,3,1,3,11,0,1,1,1,78721
181260011,3,4,3,6,13,0,1,1,0,97230
181269614,2,2,2,11,11,1,2,1,0,45405
181377095,3,1,4,7,15,1,1,1,0,01420
181385291,99,3,2,4,13,1,5,1,1,32708
181386383,99,3,4,2,16,0,1,1,0,70669
181395966,99,1,2,10,13,0,1,1,0,08831
181403239,4,4,3,6,15,1,5,1,0,96813
181451857,99,4,4,5,12,1,2,1,1,89110
181452892,99,3,2,1,12,1,2,1,0,29720
181454324,99,1,1,8,11,0,1,1,0,18510
181513973,99,2,2,7,15,0,1,1,0,55352
181567008,4,2,5,6,16,1,5,1,1,52002
181611572,99,3,2,10,15,0,1,1,0,35215
181616274,99,1,1,8,13,0,1,1,0,18508
181669592,99,3,2,8,13,0,1,1,0,35173
181682407,99,1,5,11,11,1,1,1,0,15211
181686100,99,3,2,8,11,0,1,1,0,76240
181688534,3,3,3,4,11,1,2,1,0,20783
181734647,99,2,2,11,13,0,1,1,0,48439
181743166,99,3,99,6,13,1,5,1,0,30342
181788763,99,3,2,8,11,1,5,1,0,73123
181792464,99,1,2,1,11,1,2,1,0,11207
181792774,99,4,3,11,12,0,5,1,0,84627
181794314,2,1,5,6,14,1,5,1,0,
181810267,4,3,3,9,16,1,1,1,0,75078
181857338,99,3,2,3,18,1,1,1,0,30084
181870718,99,3,2,4,12,0,1,1,0,42262
181886181,99,2,5,4,13,1,1,1,0,48651
181963379,3,3,2,9,17,1,1,1,0,37043
181963545,99,1,1,8,16,0,5,1,0,18302
182035433,4,1,2,11,15,0,1,1,0,16506
182036098,99,3,2,8,13,0,5,1,1,27804
182037295,99,3,1,4,16,0,2,1,0,30248
182043852,99,3,2,8,11,0,1,1,0,28211
182046192,99,3,2,5,13,0,2,1,0,28262
182050594,99,3,2,7,12,1,5,1,0,73135
182053693,3,3,1,9,14,0,1,1,1,70130
182101473,3,4,4,8,14,1,5,1,0,98933
182113773,3,4,5,8,16,1,1,1,1,80215
182121458,99,3,5,7,12,1,1,1,0,77530
182175868,2,2,4,9,13,0,3,1,0,
182178323,99,2,4,8,12,0,5,1,0,60471
182190519,99,2,1,7,12,0,1,1,0,55106
182191227,5,4,1,11,11,0,1,1,0,89048
182196743,4,4,3,6,16,0,1,1,0,
182252213,99,3,2,9,11,0,1,1,0,29692
182257706,99,3,2,4,12,0,5,1,1,77034
182260228,2,1,1,4,11,0,1,1,1,10010
182260938,99,3,1,2,12,0,5,1,0,21078
182268893,2,3,5,8,16,1,2,1,0,24018
182270709,99,4,2,10,15,0,1,1,0,93551
182327679,5,2,3,8,18,1,1,1,0,48307
182331774,4,2,4,10,16,1,1,1,0,66224
182351059,99,3,5,6,13,1,5,1,1,76010
182413498,99,1,1,9,11,0,3,1,0,19446
182414494,99,4,1,3,12,0,2,1,0,92025
182463756,99,2,4,5,11,1,1,1,0,43160
182487546,99,4,1,7,13,0,5,1,0,80549
182488879,99,3,4,7,12,0,1,1,0,77015
182537660,99,3,2,8,16,1,2,1,0,76028
182538595,99,2,2,6,13,0,5,1,0,44221
182539157,99,3,2,8,16,0,1,1,0,21702
182545907,99,1,2,8,12,0,1,1,0,17901
182549589,99,2,5,2,12,1,1,1,1,49464
182556750,3,2,5,6,12,1,2,1,0,43606
182559494,2,3,3,7,13,0,2,1,0,33150
182560432,99,2,1,9,16,0,2,1,0,
182560777,99,2,2,3,11,1,5,1,0,56301
182621352,99,4,2,11,12,0,1,1,0,98221
182631036,5,3,3,9,13,0,1,1,1,30301
182648657,99,2,1,9,11,0,1,1,0,
182698578,2,1,4,8,12,1,1,1,0,
182721411,99,1,2,3,12,0,5,1,0,06804
182729550,4,2,4,9,14,0,3,1,0,60194
182730596,99,4,2,5,12,1,2,1,1,
182800927,4,3,3,11,16,1,1,1,0,23693
182805632,99,3,4,8,13,0,2,1,0,79065
182882429,99,3,2,11,12,1,5,1,0,79416
182940763,3,4,3,9,11,0,1,1,0,59522
182960169,99,3,2,8,18,0,1,1,0,77388
183007217,4,1,2,11,16,0,1,1,0,10023
183024111,3,4,5,7,16,1,1,1,0,94534
183027886,3,3,2,8,17,0,1,1,0,
183029877,3,2,1,9,11,0,1,1,0,67212
183097265,4,3,2,8,13,0,3,1,0,20175
183106588,2,2,2,6,16,0,1,1,0,60602
183106796,99,3,4,6,12,1,2,1,0,29316
183109591,3,3,3,8,15,0,1,1,0,30720
183159013,4,3,2,9,11,1,2,1,0,75270
183167594,2,3,2,7,11,0,5,1,1,33175
183174162,4,3,2,8,12,1,1,1,0,30116
183175045,99,1,1,8,11,0,2,1,0,04412
183176921,99,4,2,4,11,0,2,1,0,94501
183178189,2,1,2,6,13,1,1,1,0,02301
183233738,2,3,2,4,12,0,1,1,0,39402
183249832,3,3,3,9,15,0,1,1,0,39046
183295797,3,3,1,3,13,0,1,1,0,31792
183303692,3,3,3,9,15,1,1,1,0,23455
183308706,99,3,2,9,11,0,1,1,0,72401
183356800,99,2,2,9,11,0,1,1,0,55396
183361679,99,3,2,8,11,0,1,1,0,76180
183367577,4,4,1,5,15,0,1,1,0,80014
183427981,3,2,3,2,11,1,1,1,0,44857
183433044,99,4,5,9,13,1,1,1,0,96701
183434960,1,3,5,7,12,1,2,1,0,38122
183435768,99,3,2,2,18,1,5,1,0,37327
183499724,99,2,2,11,17,0,3,1,1,63017
183558720,99,1,1,5,16,0,5,1,0,11704
183606641,99,3,4,8,12,0,1,1,0,71111
183606955,99,4,2,8,13,1,1,1,1,92374
183611439,4,3,2,8,13,0,1,1,0,75452
183614227,2,2,4,10,13,1,1,1,0,62424
183616289,4,1,2,7,15,1,1,1,0,
183617382,2,2,5,7,11,1,5,1,0,48234
183621904,4,1,4,8,15,1,3,1,0,19355
183625901,99,1,2,9,18,1,1,1,0,06793
183742848,99,1,1,5,15,0,1,1,0,08854
183762935,4,4,3,10,13,0,1,1,0,94133
183812224,2,3,2,10,12,0,1,1,0,71457
183821482,3,3,3,10,15,0,3,1,0,19702
183942176,4,3,4,6,17,0,3,1,0,20148
183945254,99,3,2,4,11,1,2,1,0,40208
183955943,99,3,1,7,12,0,2,1,0,32065
184017794,99,2,1,6,11,0,1,1,0,45672
184032221,99,4,2,7,17,0,1,1,0,94588
184090588,99,1,1,9,13,0,1,1,0,18447
184093155,99,4,5,11,12,1,5,1,1,90505
184100077,3,3,2,3,18,0,3,1,1,33146
184107109,99,3,1,9,11,0,5,1,0,24426
184112970,2,3,3,11,13,0,2,1,0,
184114081,2,2,1,8,12,0,1,1,0,54729
184162640,99,3,3,10,11,0,2,1,0,
184183755,99,4,1,6,13,0,2,1,0,92117
184193489,99,3,5,4,11,1,1,1,0,
184249723,99,2,5,6,12,1,1,1,0,62069
184260921,99,1,1,4,11,0,1,1,0,11226
184264717,99,3,4,11,16,1,1,1,0,33967
184267060,99,3,1,9,12,0,2,1,0,72034
184314104,99,2,5,10,13,1,1,1,0,46807
184321602,3,2,1,5,11,0,1,1,0,60602
184322258,5,3,5,9,15,1,2,1,1,77449
184325973,99,2,1,8,12,0,1,1,0,48124
184335739,4,3,2,9,16,1,1,1,0,29229
184403502,99,2,2,3,15,0,1,1,0,54217
184403818,4,3,5,9,11,1,1,1,0,34668
184411843,99,1,5,1,15,1,5,1,1,12065
184419451,99,4,1,6,13,0,1,1,0,98119
184464085,99,3,1,7,15,0,5,1,1,77077
184466623,99,2,1,6,11,0,1,1,0,63108
184475777,99,3,2,8,15,0,1,1,0,27909
184486905,99,1,4,11,13,0,1,1,0,03909
184615073,4,3,2,9,13,0,1,1,0,29532
184694319,99,3,1,3,12,0,2,1,0,77036
184697811,99,3,2,7,13,0,1,1,0,30043
184700867,3,1,3,10,16,0,1,1,0,15132
184748485,4,4,1,4,15,0,1,1,0,80203
184755157,99,2,2,6,12,0,2,1,1,60608
184755781,99,3,5,7,14,1,5,1,0,75050
184834251,4,3,2,8,15,0,1,1,0,34112
184906219,1,2,2,5,11,0,2,1,1,69143
185032608,99,4,1,1,12,0,2,1,0,84532
185042726,2,4,4,4,12,1,3,1,1,90806
185049804,2,3,5,7,14,0,2,1,0,
185102072,99,4,2,7,16,0,1,1,0,93726
185110328,99,2,2,2,11,1,2,1,0,68901
185121809,99,3,1,7,15,0,2,1,0,22546
185125796,2,3,3,10,14,1,1,1,0,77571
185206267,2,4,5,9,11,1,1,1,0,91335
185207427,99,1,1,8,13,0,1,1,0,02840
185258962,99,4,4,7,11,0,5,1,0,93257
185260169,99,2,1,9,18,0,2,1,0,66207
185279254,99,2,4,1,12,0,5,1,0,45014
185288716,2,3,4,8,11,1,1,1,0,27855
185340351,5,1,4,7,17,1,5,1,1,10029
185344424,99,3,99,10,12,1,5,1,0,41071
185346367,4,3,3,11,14,0,1,1,1,77007
185346706,99,2,2,9,15,0,2,1,0,46140
185349168,99,4,1,3,14,0,2,1,0,84403
185352292,99,2,2,7,11,0,1,1,1,53717
185370408,99,1,5,7,11,1,5,1,0,10459
185371183,99,3,3,8,11,1,1,1,0,42653
185430064,2,2,5,6,14,1,1,1,0,61705
185447033,3,3,4,6,15,1,1,1,0,32327
185510224,99,3,2,8,11,0,2,1,0,33313
185511567,4,1,4,8,15,1,1,1,0,14607
185514754,99,3,4,7,12,1,2,1,0,70094
185519183,99,4,2,8,12,0,1,1,0,97222
185608044,4,2,4,8,18,1,1,1,0,48377
185610099,3,2,5,10,18,0,1,1,0,
185616498,99,3,4,11,13,1,1,1,0,72058
185624172,4,1,3,9,11,1,5,1,0,19403
185680418,99,1,2,11,16,0,1,1,0,06450
185683639,99,1,1,8,15,0,2,1,0,11234
185704095,99,3,5,5,14,0,1,1,1,32209
185704640,99,4,2,11,15,0,1,1,0,98126
185704965,3,2,4,7,13,1,1,1,0,44145
185709569,99,2,1,8,13,0,1,1,0,45840
185769037,99,2,2,4,11,1,2,1,0,60647
185773937,99,2,2,8,11,0,1,1,0,43147
185776413,2,3,5,11,11,1,1,1,0,32225
185786634,99,3,1,7,12,0,5,1,0,40475
185791654,99,3,3,7,11,0,1,1,0,39705
185796968,2,1,1,11,12,0,1,1,0,02176
185805055,99,4,2,7,16,0,1,1,0,92688
185806454,99,4,2,8,11,0,1,1,0,85345
185865335,2,3,1,11,12,0,1,1,0,21222
185872747,2,1,1,11,13,0,1,1,0,19036
185877991,4,1,1,11,15,0,1,1,0,06106
185881985,4,2,5,9,13,1,1,1,0,61832
185904228,99,2,2,7,18,0,1,1,0,55446
185904467,99,2,1,8,11,0,5,1,0,68516
185964528,4,1,2,4,13,0,3,1,1,10538
185965461,3,3,2,4,14,0,1,1,0,32224
186063915,99,1,2,2,13,1,5,1,1,02472
186069109,99,2,4,7,18,1,1,1,0,45502
186085971,99,3,1,9,12,0,2,1,0,75147
186086516,3,2,3,9,13,1,1,1,0,43410
186089889,99,1,3,10,12,0,2,1,1,07087
186162082,99,4,2,6,11,0,5,1,0,84047
186165232,99,3,1,8,12,0,1,1,0,72903
186166909,99,3,3,10,12,1,1,1,0,76131
186171770,99,3,2,7,15,0,5,1,0,20904
186182903,3,4,4,11,13,1,1,1,0,97267
186236081,2,4,4,9,11,1,1,1,1,
186236089,4,3,4,5,11,0,1,1,0,
186245829,1,4,3,7,13,0,5,1,1,90302
186250410,4,3,2,8,11,0,1,1,0,72209
186328145,99,3,3,8,12,0,2,1,0,27406
186336032,99,4,5,8,11,0,5,1,1,90241
186349934,99,1,2,7,14,1,5,1,0,
186399863,2,2,1,5,13,0,1,1,0,46303
186409529,99,2,2,2,12,0,1,1,0,43725
186411989,2,3,1,7,16,0,1,1,1,
186416180,99,2,2,8,12,0,1,1,0,60448
186416904,99,3,3,3,12,0,2,1,1,33135
186416938,4,1,3,9,13,1,1,1,0,08234
186417214,99,4,3,1,12,1,5,1,1,92804
186419752,2,2,3,8,13,0,1,1,0,45154
186434340,2,3,2,9,13,0,1,1,0,37726
186438452,99,2,2,5,11,0,1,1,0,48326
186498317,99,2,2,6,12,0,1,1,0,55807
186504447,2,1,2,11,16,0,1,1,0,07204
186590776,99,3,2,8,14,0,1,1,0,33781
186591072,99,2,2,2,12,1,1,1,1,51031
186593996,99,2,2,5,12,0,5,1,0,44691
186654805,99,3,1,1,11,0,5,1,0,75212
186660490,3,3,4,11,15,1,2,1,0,23320
186666445,99,2,2,11,14,1,1,1,0,67060
186671983,99,3,2,7,13,0,1,1,0,78233
186675331,2,2,2,11,12,0,1,1,0,48307
186678650,2,3,2,11,11,0,2,1,0,28580
186681712,4,2,4,8,13,1,1,1,0,48160
186733053,99,3,2,7,11,1,2,1,0,30122
186739062,2,3,2,10,13,0,1,1,0,21701
186739459,99,2,1,10,15,0,1,1,0,68164
186757677,99,4,2,7,13,0,1,1,0,98270
186757821,2,4,2,10,14,1,1,1,0,85306
186762972,99,3,1,4,12,0,5,1,0,29501
186807353,99,2,5,5,12,0,5,1,0,44485
186811152,99,2,3,11,16,1,1,1,0,50278
186812908,4,3,3,5,16,0,1,1,0,32926
186823663,99,2,1,11,16,0,5,1,0,60189
186898397,2,4,3,10,13,1,1,1,0,89110
186905577,99,4,3,9,16,0,1,1,1,90703
186912561,4,3,2,6,13,0,1,1,0,78750
186915559,99,2,3,11,16,1,2,1,0,65807
186975058,2,1,2,7,11,0,1,1,0,07305
186975335,99,2,2,8,11,1,1,1,0,48854
186988599,3,3,3,3,11,1,1,1,0,37814
186992994,99,4,1,6,11,0,1,1,1,93905
187008626,99,3,1,8,16,0,1,1,0,40059
187008659,4,3,2,11,16,0,1,1,0,27577
187009964,4,3,1,10,13,0,1,1,0,
187059671,99,1,5,3,16,0,1,1,0,02906
187061782,99,4,2,3,12,1,1,1,0,87158
187062476,99,3,1,7,18,0,2,1,0,21218
187069229,4,1,2,11,11,0,2,1,0,11417
187086162,99,4,2,7,11,1,5,1,0,97367
187086666,4,3,3,11,17,0,1,1,0,76119
187147226,3,2,2,5,15,0,1,1,0,
187161138,3,1,5,10,16,1,1,1,0,04093
187165046,1,4,1,8,11,0,3,1,0,96822
187165131,2,4,3,9,12,1,3,1,0,91731
187226010,99,4,2,7,11,0,1,1,0,93257
187228670,99,3,5,6,12,1,5,1,1,33566
187251471,4,1,4,7,12,1,1,1,0,19426
187259514,3,2,5,6,14,1,1,1,0,48124
187308438,99,4,1,9,12,0,5,1,0,91606
187325476,99,2,3,9,11,0,1,1,0,43469
187403345,4,2,3,11,16,0,1,1,0,60614
187404120,4,1,2,10,14,1,5,1,0,11355
187414219,99,2,2,9,12,0,1,1,0,56481
187415039,4,3,3,11,16,0,1,1,0,30188
187423852,99,1,4,7,11,1,2,1,0,19149
187560452,4,1,3,9,18,1,1,1,0,07728
187590897,99,4,2,3,11,0,1,1,0,93612
187594447,4,2,4,9,16,1,5,1,1,60073
187594718,99,1,1,1,14,0,1,1,0,10024
187596148,2,2,2,11,13,0,1,1,0,
187670642,99,2,4,4,14,1,1,1,0,
187683504,99,3,2,8,13,0,1,1,0,41075
187731356,99,4,2,8,12,0,1,1,0,95204
187740050,2,3,5,7,13,1,1,1,0,33126
187743978,99,3,2,11,15,0,1,1,0,32504
187744990,3,4,3,8,14,1,5,1,1,92119
187763891,99,1,1,8,11,0,2,1,0,19131
187811070,99,3,2,7,12,1,2,1,0,28081
187817104,3,2,5,11,11,0,1,1,0,63501
187820172,99,4,2,4,12,0,5,1,1,93620
187831908,3,2,1,9,13,0,1,1,0,53576
187897034,4,2,2,9,13,0,1,1,1,61008
187901350,99,4,1,5,13,0,1,1,0,95113
187904110,99,1,3,9,15,1,1,1,0,18235
187913087,5,1,2,4,11,0,2,1,0,11550
187914862,99,3,2,7,12,1,5,1,0,41042
187915159,99,4,5,8,15,0,1,1,0,82633
187918133,1,3,2,10,14,0,2,1,0,33460
187924985,99,3,2,9,16,0,1,1,0,
187925226,99,3,1,5,11,0,1,1,0,
187928653,99,1,5,8,15,1,3,1,0,01803
187984616,2,3,3,6,14,1,2,1,0,33023
188059285,2,3,4,9,14,1,2,1,0,21078
188086545,3,3,2,9,15,1,1,1,0,77040
188138276,99,3,5,8,11,0,5,1,0,35579
188138842,99,2,3,9,11,1,1,1,0,46404
188150590,2,3,2,7,12,1,3,1,0,31503
188152979,99,3,3,8,11,1,1,1,1,33406
188154635,1,4,5,5,12,1,5,1,1,89115
188158453,99,1,1,6,16,0,5,1,0,15003
188159597,99,2,2,8,14,1,1,1,0,60126
188162736,99,3,1,6,12,0,5,1,0,27298
188171369,99,2,1,8,15,0,2,1,0,46322
188223657,99,4,5,9,15,1,5,1,0,98908
188234615,99,2,3,9,11,1,2,1,0,64506
188234757,2,2,2,7,15,0,1,1,0,49009
188249937,4,3,3,11,14,0,1,1,0,23005
188299954,99,4,2,8,12,0,1,1,0,90815
188300843,4,1,3,11,16,1,1,1,0,08234
188301037,2,3,5,11,12,1,1,1,0,
188305842,99,3,2,8,12,0,1,1,0,26452
188323866,99,2,2,9,13,1,5,1,0,53147
188397556,99,4,1,7,12,0,5,1,0,98367
188399499,99,3,2,8,12,0,1,1,0,29154
188403102,99,4,2,3,11,1,3,1,0,90745
188412119,4,4,4,7,16,1,5,1,0,85044
188461048,99,4,2,9,13,0,3,1,0,90745
188475123,99,4,2,1,11,1,5,1,0,85017
188476961,4,1,3,10,15,1,5,1,0,02492
188486482,3,3,2,11,11,1,1,1,0,37208
188488328,4,3,2,11,16,0,1,1,0,71909
188563014,99,3,3,7,16,0,1,1,1,33193
188563426,99,4,3,8,16,0,2,1,0,89031
188618216,4,2,4,8,17,1,1,1,0,60189
188627733,2,3,2,10,13,0,1,1,0,25302
188632695,99,1,2,9,11,1,1,1,0,04654
188684545,99,3,2,2,12,0,5,1,0,42101
188685408,4,4,4,7,18,1,1,1,0,95630
188692612,99,1,3,4,11,1,2,1,0,07050
188698501,4,2,3,5,12,1,2,1,0,45417
188707458,99,3,2,7,12,0,1,1,0,21114
188755161,99,2,1,11,11,0,5,1,0,55805
188766570,3,3,4,7,17,1,1,1,0,37172
188775155,99,4,1,7,16,0,2,1,0,84020
188775660,99,3,3,6,16,1,1,1,0,23226
188814959,2,3,4,7,11,1,1,1,0,70634
188824322,4,2,2,8,18,1,1,1,1,48221
188837548,99,3,1,1,12,0,1,1,0,38001
188838451,99,2,5,9,11,0,2,1,0,60632
188883467,99,4,1,6,11,0,5,1,0,96701
188890551,99,3,2,7,13,0,1,1,0,32566
188892432,3,4,1,11,14,0,1,1,0,85050
188974130,3,4,3,7,11,1,1,1,1,90815
188982011,99,4,2,6,14,0,1,1,0,85297
188984657,3,3,1,8,17,0,1,1,0,34228
188986713,2,3,1,11,14,0,1,1,0,37918
188989232,2,3,2,8,14,1,1,1,0,77521
188999721,1,3,2,6,15,1,1,1,0,
189002723,99,1,5,9,11,0,1,1,0,08753
189006878,99,4,5,7,12,0,3,1,0,91732
189013142,99,3,5,4,13,1,1,1,1,33837
189065486,99,3,1,3,17,0,5,1,0,74112
189070801,99,4,2,11,13,0,1,1,0,97007
189077086,4,3,1,8,12,0,1,1,0,32218
189098957,3,4,4,4,15,1,5,1,1,85248
189152296,99,3,2,8,11,0,1,1,0,33511
189166929,3,3,4,10,15,1,1,1,0,72143
189168044,99,4,4,8,16,1,1,1,1,85331
189169089,99,3,2,9,12,0,1,1,0,28585
189173462,99,1,1,8,12,0,1,1,0,10463
189177861,99,3,3,3,11,1,2,1,0,77708
189260153,99,3,3,6,11,0,2,1,0,72211
189271785,99,3,1,6,13,0,1,1,0,33069
189272924,2,2,5,9,15,1,1,1,0,43953
189327226,4,4,1,9,12,0,1,1,0,90017
189333555,99,3,1,2,12,0,2,1,0,37918
189348398,99,2,4,8,17,0,1,1,0,51250
189362873,99,3,1,4,12,0,1,1,0,35959
189364953,99,4,1,10,13,0,1,1,1,94607
189415462,99,3,2,1,11,0,5,1,1,76309
189435695,99,3,1,10,13,0,1,1,0,23002
189439629,99,4,5,7,11,0,5,1,0,90063
189452014,99,1,1,7,11,0,2,1,0,14608
189510391,99,1,2,1,12,1,2,1,0,07514
189513233,99,4,2,7,12,0,1,1,1,92584
189515212,99,2,2,9,13,0,1,1,0,62450
189526982,99,1,3,5,13,1,2,1,1,10996
189536298,99,1,4,3,11,1,2,1,0,15206
189582705,4,4,2,10,16,1,5,1,0,94002
189586107,99,3,3,9,11,0,5,1,0,40701
189586526,99,2,1,9,11,0,2,1,0,48207
189606671,99,3,2,3,13,1,1,1,0,30301
189675678,3,3,1,3,12,0,1,1,0,32960
189679795,99,3,4,2,12,0,1,1,0,38237
189684940,99,4,2,8,13,0,1,1,0,80906
189693993,2,2,4,6,14,1,1,1,1,67212
189701020,4,4,2,11,11,0,5,1,0,91405
189710894,2,3,2,7,16,0,1,1,0,28054
189780709,1,2,1,7,12,0,1,1,0,47406
189783331,3,3,4,9,11,1,2,1,0,30297
189792116,2,3,4,10,13,1,1,1,0,38668
189800399,99,1,4,8,13,1,1,1,0,17821
189853514,3,2,3,11,16,0,1,1,0,43812
189859481,3,2,2,4,11,0,1,1,0,54956
189863480,3,3,3,9,18,1,5,1,1,77584
189877905,2,4,2,7,13,0,1,1,0,59404
189881986,4,3,4,7,15,1,1,1,0,37343
189940015,3,4,2,11,14,0,1,1,0,80220
189941198,3,2,2,8,12,1,1,1,0,64086
189942974,2,3,2,8,18,1,1,1,0,75154
189951402,4,4,4,8,16,1,1,1,0,95123
189955940,99,3,2,7,12,1,2,1,0,28269
189957382,99,3,1,8,11,0,1,1,0,77304
189971535,4,4,2,5,13,1,2,1,1,93030
189974987,99,3,1,7,13,0,1,1,0,27596
190027987,2,3,1,9,14,0,5,1,1,78210
190029710,2,1,5,10,11,0,5,1,1,07202
190030209,5,1,3,9,18,1,3,1,0,10011
190059829,99,3,2,8,12,1,5,1,1,27534
190064597,99,3,4,2,12,1,2,1,0,32539
190112461,99,1,1,8,13,0,2,1,0,07102
190118442,99,3,1,6,12,0,1,1,0,33137
190125333,99,1,1,8,12,0,2,1,0,11226
190130305,2,3,4,5,14,1,1,1,0,41144
190133645,99,3,5,9,11,1,1,1,0,24112
190139420,99,3,5,7,17,0,2,1,0,20744
190203534,99,99,1,9,15,0,1,1,0,99999
190208269,3,2,2,11,17,1,1,1,0,55901
190216197,99,3,1,2,15,0,1,1,0,75402
190220881,99,1,3,9,13,1,5,1,0,07701
190221643,4,4,2,11,14,1,5,1,1,95123
190223345,99,3,3,2,14,0,1,1,0,77002
190230560,5,2,3,11,13,0,1,1,0,60618
190281548,3,2,5,6,17,1,1,1,0,48182
190284865,99,3,1,8,15,0,5,1,1,33176
190284927,2,3,3,10,17,1,1,1,0,72113
190304374,99,4,4,6,11,1,5,1,1,
190364514,99,3,3,3,13,1,5,1,1,34480
190378395,4,3,1,8,14,0,1,1,0,35004
190383600,2,3,4,5,12,0,1,1,0,29687
190439601,4,4,1,7,14,0,1,1,0,98110
190439805,1,4,2,8,11,0,2,1,0,93035
190446317,99,3,2,7,12,0,1,1,0,37216
190507347,99,4,2,5,12,0,5,1,0,98311
190515726,99,2,1,6,12,0,2,1,0,46254
190518201,99,2,2,7,15,0,1,1,0,43040
190522296,99,1,2,7,15,0,1,1,0,06053
190524956,99,3,2,9,12,0,1,1,0,27565
190528982,99,3,3,11,11,1,5,1,0,78666
190529139,2,1,4,8,13,0,1,1,0,07095
190529744,99,2,1,9,15,0,1,1,0,58301
190532424,4,3,5,7,16,0,2,1,0,20874
190533850,99,1,4,9,15,1,1,1,0,17078
190535463,99,1,1,8,11,0,1,1,0,16601
190580574,99,3,1,4,12,0,2,1,0,30157
190590300,99,3,1,7,16,0,1,1,0,79735
190596690,2,4,5,9,12,1,5,1,1,85730
190603755,99,3,2,6,11,0,5,1,0,77036
190606227,2,1,4,6,15,1,1,1,0,11420
190651799,99,2,1,4,12,0,1,1,0,50701
190655390,99,4,1,8,11,0,2,1,1,95207
190656428,99,2,1,8,11,0,1,1,0,44663
190669794,99,4,1,4,14,0,5,1,0,95842
190673347,2,3,3,9,12,1,2,1,0,39212
190719405,4,3,4,11,16,0,1,1,1,33186
190734876,3,3,3,6,17,1,1,1,0,
190743197,99,2,2,11,12,0,5,1,0,56187
190800799,3,3,3,7,11,1,3,1,0,73460
190808021,99,2,5,8,12,0,1,1,0,65109
190813829,3,4,2,8,17,1,2,1,1,92505
190856794,3,4,5,8,15,1,5,1,1,90723
190859009,99,4,2,6,13,0,1,1,0,84058
190865267,3,3,4,11,15,0,1,1,0,77095
190878097,99,3,2,5,17,0,5,1,0,33602
190881363,99,2,2,9,15,0,1,1,0,60053
190933818,99,4,1,9,15,0,5,1,1,90232
190945065,3,3,2,11,11,0,1,1,0,24012
190999812,99,2,5,8,13,0,1,1,0,50166
191008934,99,2,4,10,13,0,1,1,0,45459
191011298,99,3,1,3,16,0,1,1,0,72023
191015259,2,1,5,7,17,1,1,1,0,08857
191020389,99,3,1,11,13,0,1,1,0,76502
191021069,99,3,3,7,12,1,1,1,0,28312
191060699,99,4,3,8,14,1,3,1,0,92683
191073864,4,1,5,7,14,1,1,1,0,02886
191079225,4,3,2,9,11,0,5,1,0,
191080871,99,3,2,2,11,0,2,1,1,73129
191123586,99,3,1,2,16,0,1,1,0,19703
191132615,99,3,99,9,11,1,2,1,0,28645
191140003,99,4,2,8,16,0,1,1,0,91016
191185749,99,3,1,6,13,0,1,1,0,73103
191185986,3,2,4,7,15,1,1,1,0,43228
191190426,1,3,1,5,11,0,2,1,0,
191190495,99,4,1,6,14,0,5,1,0,80210
191199889,3,3,2,10,16,1,1,1,0,75041
191202661,99,3,2,8,12,0,1,1,0,27522
191248645,2,3,5,10,14,1,1,1,0,28655
191254032,3,2,5,4,11,1,2,1,0,60409
191255646,2,2,3,8,13,1,1,1,0,45044
191309987,3,2,1,8,12,0,1,1,0,44129
191315471,99,3,5,9,14,1,1,1,0,21793
191316228,2,3,4,11,11,1,1,1,0,37188
191324803,99,1,2,7,11,0,5,1,0,16335
191328831,4,2,5,8,15,1,1,1,0,52242
191336517,2,2,3,8,13,0,1,1,0,63114
191341634,4,3,1,8,12,0,1,1,0,75074
